index,polarity,subjectivity,speaker,speaker_name,text,applause,attack,agree,noun_phrases,people,locations,topic
140,0.4671428571428572,0.5571428571428572,trump,trump,"All Americans can be proud that we have more women in the workforce than ever before -- and exactly one century after the Congress passed the Constitutional amendment giving women the right to vote, we also have more women serving in the Congress than ever before.",False,False,False,"['congress', 'constitutional', 'congress']",[],[],women
141,0.225,0.26666666666666666,trump,trump,"As part of our commitment to improving opportunity for women everywhere, this Thursday we are launching the first ever Government-wide initiative focused on economic empowerment for women in developing countries.",False,False,False,"['women everywhere', 'government-wide', 'economic empowerment']",[],[],"economic-growth, women"
142,0.46666666666666673,0.3666666666666667,trump,trump,"To build on our incredible economic success, one priority is paramount -- reversing decades of calamitous trade policies.",False,False,False,"['incredible economic success', 'calamitous trade policies']",[],[],"economic-growth, trade"
143,0.13333333333333333,0.2611111111111111,trump,trump,"We are now making it clear to China that after years of targeting our industries, and stealing our intellectual property, the theft of American jobs and wealth has come to an end.",False,False,False,"['china', 'intellectual property', 'american jobs']",[],[],"jobs, china"
144,0.0,0.125,trump,trump,"Therefore, we recently imposed tariffs on $250 billion of Chinese goods -- and now our Treasury is receiving billions of dollars a month from a country that never gave us a dime.",False,False,False,['chinese goods'],[],[],"trade, china"
145,0.0,0.0,trump,trump,But I don't blame China for taking advantage of us -- I blame our leaders and representatives for allowing this travesty to happen.,False,False,False,"[""n't blame"", 'china']",[],[],"trade, china"
146,0.4681818181818182,0.6022727272727273,trump,trump,"I have great respect for President Xi, and we are now working on a new trade deal with China.",False,False,False,"['great respect', 'xi', 'new trade', 'china']",[],[],"trade, china"
147,-0.09999999999999999,0.43333333333333335,trump,trump,"But it must include real, structural change to end unfair trade practices, reduce our chronic trade deficit, and protect American jobs.",False,False,False,"['unfair trade practices', 'chronic trade deficit', 'american jobs']",[],[],"trade, china, deficit"
148,0.0,0.0,trump,trump,Another historic trade blunder was the catastrophe known as NAFTA.,False,False,False,"['historic trade blunder', 'nafta']",[],[],trade
149,0.17045454545454544,0.4431818181818182,trump,trump,"I have met the men and women of Michigan, Ohio, Pennsylvania, Indiana, New Hampshire, and many other States whose dreams were shattered by NAFTA.",False,False,False,"['michigan', 'ohio', 'pennsylvania', 'indiana', 'hampshire', 'nafta']",[],[],"trade, jobs"
150,0.5,0.5,trump,trump,"For years, politicians promised them they would negotiate for a better deal.",False,False,False,[],[],[],"trade, jobs"
151,0.0,0.0,trump,trump,But no one ever tried -- until now.,False,False,False,[],[],[],"trade, jobs"
152,0.32329545454545455,0.4193181818181818,trump,trump,"Our new U.S.-Mexico-Canada Agreement -- or USMCA -- will replace NAFTA and deliver for American workers: bringing back our manufacturing jobs, expanding American agriculture, protecting intellectual property, and ensuring that more cars are proudly stamped with four beautiful words: made in the USA.",False,False,False,"['u.s.-mexico-canada agreement', 'usmca', 'nafta', 'american workers', 'american agriculture', 'intellectual property', 'beautiful words', 'usa']",[],[],"trade, jobs"
153,-0.05,0.3,trump,trump,"Tonight, I am also asking you to pass the United States Reciprocal Trade Act, so that if another country places an unfair tariff on an American product, we can charge them the exact same tariff on the same product that they sell to us.",False,False,False,"['reciprocal', 'trade act', 'country places', 'unfair tariff', 'american product']",[],[],"trade, jobs"
154,0.65,0.6875,trump,trump,Both parties should be able to unite for a great rebuilding of America's crumbling infrastructure.,False,False,False,['america'],[],[],infrastructure
155,-0.0159090909090909,0.6198863636363636,trump,trump,"I know that the Congress is eager to pass an infrastructure bill -- and I am eager to work with you on legislation to deliver new and important infrastructure investment, including investments in the cutting edge industries of the future.",False,False,False,"['congress', 'infrastructure bill', 'important infrastructure investment', 'edge industries']",[],[],infrastructure
156,0.0,0.0,trump,trump,This is not an option.,False,False,False,[],[],[],infrastructure
157,0.0,0.0,trump,trump,This is a necessity.,False,False,False,[],[],[],infrastructure
158,0.03125,0.25,trump,trump,"The next major priority for me, and for all of us, should be to lower the cost of healthcare and prescription drugs -- and to protect patients with pre-existing conditions.",False,False,False,"['major priority', 'prescription drugs']",[],[],healthcare
159,0.3642857142857143,0.5571428571428572,trump,trump,"Already, as a result of my Administration's efforts, in 2018 drug prices experienced their single largest decline in 46 years.",False,False,False,"[""administration 's efforts"", 'drug prices']",[],[],healthcare
160,0.5,0.5,trump,trump,But we must do more.,False,False,False,[],[],[],healthcare
161,0.14583333333333334,0.2708333333333333,trump,trump,"It is unacceptable that Americans pay vastly more than people in other countries for the exact same drugs, often made in the exact same place.",False,False,False,[],[],[],healthcare
162,-0.5,0.95,trump,trump,"This is wrong, unfair, and together we can stop it.",False,False,False,[],[],[],healthcare
163,0.0,0.3333333333333333,trump,trump,I am asking the Congress to pass legislation that finally takes on the problem of global freeloading and delivers fairness and price transparency for American patients.,False,False,False,"['congress', 'delivers fairness', 'price transparency', 'american patients']",[],[],healthcare
164,0.022222222222222213,0.2944444444444445,trump,trump,"We should also require drug companies, insurance companies, and hospitals to disclose real prices to foster competition and bring costs down.",False,False,False,"['drug companies', 'insurance companies', 'real prices', 'foster competition']",[],[],healthcare
165,0.16666666666666666,0.19999999999999998,trump,trump,No force in history has done more to advance the human condition than American freedom.,False,False,False,"['human condition', 'american freedom']",[],[],healthcare
166,0.375,0.5,trump,trump,In recent years we have made remarkable progress in the fight against HIV and AIDS.,False,False,False,"['recent years', 'remarkable progress', 'hiv', 'aids']",[],[],healthcare
167,0.0,0.0,trump,trump,Scientific breakthroughs have brought a once-distant dream within reach.,False,False,False,"['scientific', 'once-distant dream']",[],[],healthcare
168,0.0,0.0,trump,trump,My budget will ask Democrats and Republicans to make the needed commitment to eliminate the HIV epidemic in the United States within 10 years.,False,False,False,['hiv'],[],[],healthcare
169,0.0,0.0,trump,trump,"Together, we will defeat AIDS in America.",False,False,False,"['together', 'aids', 'america']",[],[],healthcare
170,-0.4,0.7,trump,trump,"Tonight, I am also asking you to join me in another fight that all Americans can get behind: the fight against childhood cancer.",False,False,False,['childhood cancer'],[],[],healthcare
171,1.0,1.0,trump,trump,"Joining Melania in the gallery this evening is a very brave 10-year-old girl, Grace Eline.",False,False,False,"['joining melania', '10-year-old girl', 'grace eline']",[],[],healthcare
172,0.0,0.0,trump,trump,"Every birthday since she was 4, Grace asked her friends to donate to St. Jude Children's Research Hospital.",False,False,False,"['grace', 'jude', ""'s research hospital""]",[],[],healthcare
173,0.0,0.0,trump,trump,She did not know that one day she might be a patient herself.,False,False,False,[],[],[],healthcare
174,0.0,0.06666666666666667,trump,trump,"Last year, Grace was diagnosed with brain cancer.",False,False,False,"['grace', 'brain cancer']",[],[],healthcare
175,0.0,0.0,trump,trump,"Immediately, she began radiation treatment.",False,False,False,"['immediately', 'radiation treatment']",[],[],healthcare
176,0.25,0.3125,trump,trump,"At the same time, she rallied her community and raised more than $40,000 for the fight against cancer.",False,False,False,[],[],[],healthcare
177,0.0,0.06666666666666667,trump,trump,"When Grace completed treatment last fall, her doctors and nurses cheered with tears in their eyes as she hung up a poster that read: ""Last Day of Chemo.""",False,False,False,"['grace', 'chemo']",[],[],healthcare
178,0.0,0.0,trump,trump,Grace -- you are an inspiration to us all.,False,False,False,['grace'],[],[],healthcare
179,0.3181818181818182,0.4772727272727273,trump,trump,Many childhood cancers have not seen new therapies in decades.,False,False,False,"['childhood cancers', 'new therapies']",[],[],healthcare
180,0.0,0.4,trump,trump,My budget will ask the Congress for $500 million over the next 10 years to fund this critical life-saving research.,False,False,False,['congress'],[],[],healthcare
181,0.0,0.0,trump,trump,"To help support working parents, the time has come to pass school choice for America's children.",False,False,False,"['school choice', 'america', ""'s children""]",[],[],education
182,0.3954545454545455,0.5959595959595959,trump,trump,I am also proud to be the first President to include in my budget a plan for nationwide paid family leave -- so that every new parent has the chance to bond with their newborn child.,False,False,False,"['new parent', 'newborn child']",[],[],healthcare
183,0.024999999999999994,0.6625,trump,trump,There could be no greater contrast to the beautiful image of a mother holding her infant child than the chilling displays our Nation saw in recent days.,False,False,False,"['beautiful image', 'infant child', 'nation', 'recent days']",[],[],abortion
184,0.13636363636363635,0.45454545454545453,trump,trump,Lawmakers in New York cheered with delight upon the passage of legislation that would allow a baby to be ripped from the mother's womb moments before birth.,False,False,False,"['lawmakers', 'york', ""mother 's womb moments""]",[],[],abortion
185,0.675,0.8,trump,trump,"These are living, feeling, beautiful babies who will never get the chance to share their love and dreams with the world.",False,False,False,['beautiful babies'],[],[],abortion
186,0.0,0.0,trump,trump,"And then, we had the case of the Governor of Virginia where he basically stated he would execute a baby after birth.",False,False,False,['virginia'],[],[],abortion
187,0.0,0.0,trump,trump,"To defend the dignity of every person, I am asking the Congress to pass legislation to prohibit the late-term abortion of children who can feel pain in the mother's womb.",False,False,False,"['congress', 'late-term abortion', ""mother 's womb""]",[],[],abortion
188,0.5,0.7,trump,trump,Let us work together to build a culture that cherishes innocent life.,False,False,False,['innocent life'],[],[],abortion
189,0.0,0.0,trump,trump,And let us reaffirm a fundamental truth: all children -- born and unborn -- are made in the holy image of God.,False,False,False,"['fundamental truth', 'god']",[],[],abortion
190,0.0,1.0,trump,trump,The final part of my agenda is to protect America's National Security.,False,False,False,"['final part', 'america', 'national security']",[],[],military
191,-0.03333333333333333,0.07777777777777778,trump,trump,"Over the last 2 years, we have begun to fully rebuild the United States Military -- with $700 billion last year and $716 billion this year.",False,False,False,[],[],[],military
192,0.2875,0.6375,trump,trump,We are also getting other nations to pay their fair share.,False,False,False,['fair share'],[],[],military
193,-0.65,1.0,trump,trump,"For years, the United States was being treated very unfairly by NATO -- but now we have secured a $100 billion increase in defense spending from NATO allies.",False,False,False,"['defense spending', 'nato allies']",[],[],military
194,-0.1,0.1,trump,trump,"As part of our military build-up, the United States is developing a state-of-the-art Missile Defense System.",False,False,False,"['military build-up', 'missile', 'defense system']",[],[],military
195,0.0,0.0,trump,trump,"Under my Administration, we will never apologize for advancing America's interests.",False,False,False,"['america', ""'s interests""]",[],[],military
196,0.0,0.0,trump,trump,"For example, decades ago the United States entered into a treaty with Russia in which we agreed to limit and reduce our missile capabilities.",False,False,False,"['russia', 'missile capabilities']",[],[],military
197,0.0,0.0,trump,trump,"While we followed the agreement to the letter, Russia repeatedly violated its terms.",False,False,False,['russia'],[],[],military
198,0.0,0.0,trump,trump,"That is why I announced that the United States is officially withdrawing from the Intermediate-Range Nuclear Forces Treaty, or INF Treaty.",False,False,False,"['intermediate-range nuclear forces', 'inf']",[],[],military
199,0.05,0.8,trump,trump,"Perhaps we can negotiate a different agreement, adding China and others, or perhaps we can't --- in which case, we will outspend and out-innovate all others by far.",False,False,False,"['different agreement', 'china', ""ca n't""]",[],[],military
200,0.15656565656565655,0.3737373737373737,trump,trump,"As part of a bold new diplomacy, we continue our historic push for peace on the Korean Peninsula.",False,False,False,"['new diplomacy', 'korean peninsula']",[],[],military
201,0.0,0.0,trump,trump,"Our hostages have come home, nuclear testing has stopped, and there has not been a missile launch in 15 months.",False,False,False,['missile launch'],[],[],foreign-policy
202,0.03705357142857142,0.5089285714285714,trump,trump,"If I had not been elected President of the United States, we would right now, in my opinion, be in a major war with North Korea with potentially millions of people killed.",False,False,False,"['major war', 'korea']",[],[],foreign-policy
203,0.44999999999999996,0.4,trump,trump,"Much work remains to be done, but my relationship with Kim Jong Un is a good one.",False,False,False,['kim jong un'],[],[],foreign-policy
204,0.0,0.0,trump,trump,And Chairman Kim and I will meet again on February 27 and 28 in Vietnam.,False,False,False,"['kim', 'february', 'vietnam']",[],[],foreign-policy
205,0.13636363636363635,0.45454545454545453,trump,trump,"Two weeks ago, the United States officially recognized the legitimate government of Venezuela, and its new interim President, Juan Guaido.",False,False,False,"['legitimate government', 'venezuela', 'new interim president', 'juan guaido']",[],[],foreign-policy
206,0.6,0.9,trump,trump,"We stand with the Venezuelan people in their noble quest for freedom -- and we condemn the brutality of the Maduro regime, whose socialist policies have turned that nation from being the wealthiest in South America into a state of abject poverty and despair.",False,False,False,"['venezuelan', 'noble quest', 'maduro', 'socialist policies', 'america', 'abject poverty']",[],[],foreign-policy
207,0.13636363636363635,0.45454545454545453,trump,trump,"Here, in the United States, we are alarmed by new calls to adopt socialism in our country.",False,False,False,['new calls'],[],[],socialism
208,0.0,0.0,trump,trump,"America was founded on liberty and independence --- not government coercion, domination, and control.",False,False,False,"['america', 'government coercion']",[],[],socialism
209,0.4,0.8,trump,trump,"We are born free, and we will stay free.",False,False,False,[],[],[],freedom
210,0.0,0.0,trump,trump,"Tonight, we renew our resolve that America will never be a socialist country.",False,False,False,"['america', 'socialist country']",[],[],socialism
211,0.06666666666666667,0.3,trump,trump,One of the most complex set of challenges we face is in the Middle East.,False,False,False,['complex set'],[],[],foreign-policy
212,-0.5,0.3,trump,trump,Our approach is based on principled realism -- not discredited theories that have failed for decades to yield progress.,False,False,False,[],[],[],foreign-policy
213,0.3833333333333333,0.5499999999999999,trump,trump,"For this reason, my Administration recognized the true capital of Israel -- and proudly opened the American Embassy in Jerusalem.",False,False,False,"['true capital', 'israel', 'american embassy', 'jerusalem']",[],[],foreign-policy
214,0.4,0.5,trump,trump,Our brave troops have now been fighting in the Middle East for almost 19 years.,False,False,False,['brave troops'],[],[],"foreign-policy, military"
215,0.05,0.2,trump,trump,"In Afghanistan and Iraq, nearly 7,000 American heroes have given their lives.",False,False,False,"['afghanistan', 'iraq', 'american heroes']",[],[],"foreign-policy, military"
216,-0.09999999999999992,0.5833333333333333,trump,trump,"More than 52,000 Americans have been badly wounded.",False,False,False,[],[],[],military
217,0.13333333333333333,0.19999999999999998,trump,trump,We have spent more than $7 trillion in the Middle East.,False,False,False,[],[],[],military
218,0.13636363636363635,0.45454545454545453,trump,trump,"As a candidate for President, I pledged a new approach.",False,False,False,['new approach'],[],[],military
219,0.3375,0.75,trump,trump,Great nations do not fight endless wars.,False,False,False,"['great nations', 'endless wars']",[],[],military
220,0.5,0.5,trump,trump,"When I took office, ISIS controlled more than 20,000 square miles in Iraq and Syria.",False,False,False,"['isis', 'square miles', 'iraq', 'syria']",[],[],isis
221,-0.5,0.9,trump,trump,"Today, we have liberated virtually all of that territory from the grip of these bloodthirsty killers.",False,False,False,['bloodthirsty killers'],[],[],isis
222,0.5,0.625,trump,trump,"Now, as we work with our allies to destroy the remnants of ISIS, it is time to give our brave warriors in Syria a warm welcome home.",False,False,False,"['isis', 'brave warriors', 'syria']",[],[],"isis, military"
223,0.0,0.1,trump,trump,I have also accelerated our negotiations to reach a political settlement in Afghanistan.,False,False,False,"['political settlement', 'afghanistan']",[],[],military
224,-0.030000000000000027,0.445,trump,trump,"Our troops have fought with unmatched valor -- and thanks to their bravery, we are now able to pursue a political solution to this long and bloody conflict.",False,False,False,"['unmatched valor', 'political solution', 'bloody conflict']",[],[],"foreign-policy, military"
225,0.0,0.0,trump,trump,"In Afghanistan, my Administration is holding constructive talks with a number of Afghan groups, including the Taliban.",False,False,False,"['afghanistan', 'constructive talks', 'afghan', 'taliban']",[],[],"foreign-policy, military"
226,0.5,0.625,trump,trump,"As we make progress in these negotiations, we will be able to reduce our troop presence and focus on counter-terrorism.",False,False,False,['troop presence'],[],[],"foreign-policy, military"
227,-0.3,0.4,trump,trump,"We do not know whether we will achieve an agreement -- but we do know that after two decades of war, the hour has come to at least try for peace.",False,False,False,[],[],[],"foreign-policy, military"
228,0.0,0.1,trump,trump,"Above all, friend and foe alike must never doubt this Nation's power and will to defend our people.",False,False,False,"['nation', ""'s power""]",[],[],"foreign-policy, military"
229,-0.06666666666666667,0.022222222222222223,trump,trump,"Eighteen years ago, terrorists attacked the USS Cole -- and last month American forces killed one of the leaders of the attack.",False,False,False,"['eighteen', 'uss cole', 'american forces']",[],[],terrorism
230,0.0,0.0,trump,trump,"We are honored to be joined tonight by Tom Wibberley, whose son, Navy Seaman Craig Wibberley, was one of the 17 sailors we tragically lost.",False,False,False,"['tom wibberley', 'seaman craig wibberley']",[],[],terrorism
231,0.0,0.0,trump,trump,we vow to always remember the heroes of the USS Cole.,False,False,False,['uss cole'],[],[],terrorism
232,0.0,0.0,trump,trump,My Administration has acted decisively to confront the world's leading state sponsor of terror: the radical regime in Iran.,False,False,False,"[""world 's"", 'state sponsor', 'radical regime', 'iran']",[],[],terrorism
233,-0.6,0.9,trump,trump,"To ensure this corrupt dictatorship never acquires nuclear weapons, I withdrew the United States from the disastrous Iran nuclear deal.",False,False,False,"['corrupt dictatorship', 'nuclear weapons', 'iran']",[],[],foreign-policy
234,0.0,0.06666666666666667,trump,trump,"And last fall, we put in place the toughest sanctions ever imposed on a country.",False,False,False,['toughest sanctions'],[],[],foreign-policy
235,0.0,0.0,trump,trump,We will not avert our eyes from a regime that chants death to America and threatens genocide against the Jewish people.,False,False,False,"['chants death', 'america', 'threatens genocide', 'jewish people']",[],[],foreign-policy
236,0.0,0.0,trump,trump,"We must never ignore the vile poison of anti-Semitism, or those who spread its venomous creed.",False,False,False,"['vile poison', 'venomous creed']",[],[],foreign-policy
237,0.0,0.0,trump,trump,"With one voice, we must confront this hatred anywhere and everywhere it occurs.",False,False,False,[],[],[],foreign-policy
238,-1.0,1.0,trump,trump,"Just months ago, 11 Jewish-Americans were viciously murdered in an anti-semitic attack on the Tree of Life Synagogue in Pittsburgh.",False,False,False,"['jewish-americans', 'anti-semitic attack', 'tree', 'synagogue', 'pittsburgh']",[],[],terrorism
239,-0.15555555555555559,0.2888888888888889,trump,trump,SWAT Officer Timothy Matson raced into the gunfire and was shot seven times chasing down the killer.,False,False,False,"['swat', 'timothy matson']",[],[],terrorism
240,0.0,0.0,trump,trump,Timothy has just had his 12th surgery -- but he made the trip to be here with us tonight.,False,False,False,['timothy'],[],[],terrorism
241,-1.0,1.0,trump,trump,we are forever grateful for your courage in the face of evil.,False,False,False,[],[],[],terrorism
242,0.0,0.0,trump,trump,"Tonight, we are also joined by Pittsburgh survivor Judah Samet.",False,False,False,"['pittsburgh', 'judah samet']",[],[],terrorism
243,0.0,0.0,trump,trump,He arrived at the synagogue as the massacre began.,False,False,False,[],[],[],terrorism
244,0.019999999999999997,0.47333333333333333,trump,trump,"But not only did Judah narrowly escape death last fall -- more than seven decades ago, he narrowly survived the Nazi concentration camps.",False,False,False,"['judah', 'nazi', 'concentration camps']",[],[],"terrorism, holocaust"
245,0.0,0.0,trump,trump,Today is Judah's 81st birthday.,False,False,False,"['judah', ""'s 81st birthday""]",[],[],"terrorism, holocaust"
246,0.175,0.325,trump,trump,"Judah says he can still remember the exact moment, nearly 75 years ago, after 10 months in a concentration camp, when he and his family were put on a train, and told they were going to another camp.",False,False,False,"['judah', 'exact moment', 'concentration camp']",[],[],holocaust
247,0.0,0.5,trump,trump,Suddenly the train screeched to a halt.,False,False,False,[],[],[],holocaust
248,0.0,0.0,trump,trump,A soldier appeared.,False,False,False,[],[],[],holocaust
249,-1.0,1.0,trump,trump,Judah's family braced for the worst.,False,False,False,"['judah', ""'s family""]",[],[],holocaust
250,0.8,0.2,trump,trump,"Then, his father cried out with joy: ""It's the Americans.""",False,False,False,[],[],[],holocaust
251,0.0,0.0,trump,trump,"A second Holocaust survivor who is here tonight, Joshua Kaufman, was a prisoner at Dachau Concentration Camp.",False,False,False,"['holocaust', 'joshua kaufman', 'dachau concentration']",[],[],holocaust
252,0.0,0.0,trump,trump,He remembers watching through a hole in the wall of a cattle car as American soldiers rolled in with tanks.,False,False,False,"['cattle car', 'american soldiers']",[],[],holocaust
253,-0.07777777777777779,0.14444444444444446,trump,trump,"""To me,"" Joshua recalls, ""the American soldiers were proof that God exists, and they came down from the sky.""",False,False,False,"['joshua', 'american soldiers', 'god']",[],[],holocaust
254,0.0,0.0,trump,trump,I began this evening by honoring three soldiers who fought on D-Day in the Second World War.,False,False,False,"['d-day', 'world war']",[],[],holocaust
255,0.0,0.0,trump,trump,One of them was Herman Zeitchik.,False,False,False,['herman zeitchik'],[],[],holocaust
256,0.5,0.5,trump,trump,But there is more to Herman's story.,False,False,False,"['herman', ""'s story""]",[],[],holocaust
257,0.0,0.0,trump,trump,"A year after he stormed the beaches of Normandy, Herman was one of those American soldiers who helped liberate Dachau.",False,False,False,"['normandy', 'herman', 'american soldiers', 'dachau']",[],[],holocaust
258,0.0,0.0,trump,trump,He was one of the Americans who helped rescue Joshua from that hell on earth.,False,False,False,['joshua'],[],[],holocaust
259,0.0,0.0,trump,trump,"Almost 75 years later, Herman and Joshua are both together in the gallery tonight -- seated side-by-side, here in the home of American freedom.",False,False,False,"['herman', 'joshua', 'american freedom']",[],[],holocaust
260,0.0,0.625,trump,trump,your presence this evening honors and uplifts our entire Nation.,False,False,False,"['evening honors', 'nation']",[],[],holocaust
261,0.07857142857142858,0.3,trump,trump,"When American soldiers set out beneath the dark skies over the English Channel in the early hours of D-Day, 1944, they were just young men of 18 and 19, hurtling on fragile landing craft toward the most momentous battle in the history of war.",False,False,False,"['american soldiers', 'dark skies', 'english', 'early hours', 'd-day', 'young men', 'momentous battle']",[],[],military
262,0.0,0.0,trump,trump,They did not know if they would survive the hour.,False,False,False,[],[],[],military
263,0.1,0.2,trump,trump,They did not know if they would grow old.,False,False,False,[],[],[],military
264,0.0,0.0,trump,trump,But they knew that America had to prevail.,False,False,False,['america'],[],[],military
265,0.0,0.0,trump,trump,"Their cause was this Nation, and generations yet unborn.",False,False,False,['nation'],[],[],military
266,0.0,0.0,trump,trump,Why did they do it?,False,False,False,[],[],[],military
267,0.0,0.0,trump,trump,They did it for America -- they did it for us.,False,False,False,['america'],[],[],military
268,0.06666666666666667,0.7333333333333334,trump,trump,"Everything that has come since -- our triumph over communism, our giant leaps of science and discovery, our unrivaled progress toward equality and justice -- all of it is possible thanks to the blood and tears and courage and vision of the Americans who came before.",False,False,False,"['giant leaps', 'possible thanks']",[],[],"military, science, justice"
269,-0.13888888888888887,0.5472222222222223,trump,trump,"Think of this Capitol -- think of this very chamber, where lawmakers before you voted to end slavery, to build the railroads and the highways, to defeat fascism, to secure civil rights, to face down an evil empire.",False,False,False,"['think', 'defeat fascism', 'civil rights', 'evil empire']",[],[],misc
270,1.0,1.0,trump,trump,"Here tonight, we have legislators from across this magnificent republic.",False,False,False,['magnificent republic'],[],[],misc
271,0.033333333333333326,0.26666666666666666,trump,trump,You have come from the rocky shores of Maine and the volcanic peaks of Hawaii; from the snowy woods of Wisconsin and the red deserts of Arizona; from the green farms of Kentucky and the golden beaches of California.,False,False,False,"['rocky shores', 'maine', 'volcanic peaks', 'hawaii', 'snowy woods', 'wisconsin', 'arizona', 'green farms', 'kentucky', 'golden beaches', 'california']",[],[],misc
272,0.41666666666666663,0.75,trump,trump,"Together, we represent the most extraordinary Nation in all of history.",False,False,False,"['together', 'nation']",[],[],america
273,0.0,0.0,trump,trump,What will we do with this moment?,False,False,False,[],[],[],america
274,0.0,0.0,trump,trump,How will we be remembered?,False,False,False,[],[],[],america
275,0.0,0.0,trump,trump,I ask the men and women of this Congress: Look at the opportunities before us!,False,False,False,['congress'],[],[],america
276,0.375,0.75,trump,trump,Our most thrilling achievements are still ahead.,False,False,False,['thrilling achievements'],[],[],america
277,0.4,0.65,trump,trump,Our most exciting journeys still await.,False,False,False,['exciting journeys'],[],[],america
278,0.0,0.0,trump,trump,Our biggest victories are still to come.,False,False,False,[],[],[],america
279,0.0,0.0,trump,trump,We have not yet begun to dream.,False,False,False,[],[],[],america
280,0.0,0.0,trump,trump,We must choose whether we are defined by our differences -- or whether we dare to transcend them.,False,False,False,[],[],[],america
281,0.8,1.0,trump,trump,We must choose whether we will squander our inheritance -- or whether we will proudly declare that we are Americans.,False,False,False,[],[],[],america
282,0.9,0.9,trump,trump,We do the incredible.,False,False,False,[],[],[],america
283,-0.6666666666666666,1.0,trump,trump,We defy the impossible.,False,False,False,[],[],[],america
284,-0.1,0.6,trump,trump,We conquer the unknown.,False,False,False,[],[],[],america
285,0.0,0.0,trump,trump,This is the time to re-ignite the American imagination.,False,False,False,['american imagination'],[],[],america
286,0.0,0.0,trump,trump,"This is the time to search for the tallest summit, and set our sights on the brightest star.",False,False,False,"['tallest summit', 'brightest star']",[],[],america
287,0.5,0.6,trump,trump,"This is the time to rekindle the bonds of love and loyalty and memory that link us together as citizens, as neighbors, as patriots.",False,False,False,[],[],[],america
288,0.0,0.125,trump,trump,This is our future -- our fate -- and our choice to make.,False,False,False,[],[],[],america
289,0.0,0.0,trump,trump,I am asking you to choose greatness.,False,False,False,[],[],[],america
290,0.0,0.0,trump,trump,"No matter the trials we face, no matter the challenges to come, we must go forward together.",False,False,False,[],[],[],america
291,0.25,0.3333333333333333,trump,trump,We must keep America first in our hearts.,False,False,False,['america'],[],[],america
292,0.1,0.4,trump,trump,We must keep freedom alive in our souls.,False,False,False,[],[],[],america
293,0.5,0.7,trump,trump,"And we must always keep faith in America's destiny -- that one Nation, under God, must be the hope and the promise and the light and the glory among all the nations of the world!",False,False,False,"['america', ""'s destiny"", 'nation', 'god']",[],[],america
294,0.0,0.0,trump,trump,Thank you.,False,False,False,[],[],[],america
295,0.875,0.6000000000000001,trump,trump,"God Bless You, God Bless America, and good night!",False,False,False,"['god bless', 'god bless america', 'good night']",[],[],america
